k1,k2,k3,cost,success,ier,mesg,X0,k_HO2_wall,k_OH_wall,S_HO2,S_OH
2.2708672734119942e-12,1.0631036259954292e-10,1.0551487173570334e-12,1871469.76829,True,2,The relative error between two consecutive iterates is at most 0.000000,3375897620362.157,4.4681860254699455,15.191043468669625,2.574110537461868e-10,4.97126386057413e-11
1.3738097796637136e-12,1.0640634160869317e-10,1.647033294230043e-12,1524327.62234,True,2,The relative error between two consecutive iterates is at most 0.000000,4727166271036.025,4.364957534093023,12.412339822409205,2.550594035898888e-10,2.7607553132056042e-11
1.9627339207731256e-12,1.0753393843247955e-10,1.5359716673876056e-12,1551585.11307,True,2,The relative error between two consecutive iterates is at most 0.000000,4436538134456.077,3.8520752131316205,12.024080380944081,2.3391479945063896e-10,3.54222294446544e-11
1.7715033807603145e-12,1.2908826847230676e-10,1.2834762563418843e-12,1544194.25277,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4751367825725.546,5.108234715707038,12.389599888995289,2.43305347991711e-10,3.188446166876771e-11
1.7160214310442827e-12,1.1961832499787076e-10,1.650137313014159e-12,1538234.15116,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4678903924302.869,3.878198745525108,11.178275871815579,2.454336865693222e-10,3.164429503787716e-11
1.9925593275886946e-12,1.2542673663335046e-10,1.8894389620235846e-12,1577467.77525,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4216915429016.6016,3.384781685663185,13.756584803942474,2.5660982537652905e-10,3.7854759871211215e-11
1.8450943792572505e-12,1.5460620400766897e-10,1.4943128945724568e-12,1567797.92935,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4530335992638.607,4.1904637808245555,11.719950570828574,2.614320966037e-10,3.438845222595882e-11
1.77327241427983e-12,1.166382831230683e-10,1.774654628458193e-12,1550380.68129,True,2,The relative error between two consecutive iterates is at most 0.000000,4402333233945.104,3.9043431608994132,12.576237684130916,2.532300380583128e-10,3.40735953700197e-11
2.002827888157079e-12,1.185043559771025e-10,1.4796153619582802e-12,1556561.43155,True,2,The relative error between two consecutive iterates is at most 0.000000,4412098313060.572,4.345618254075675,10.73576077551551,2.398029360417275e-10,3.618753077321052e-11
2.178415872475914e-12,1.216502281772935e-10,1.3070448969355717e-12,1565488.61042,True,2,The relative error between two consecutive iterates is at most 0.000000,4655497825080.726,4.774309132994103,11.663434563224953,2.266665545658555e-10,3.592991415379723e-11
1.86488018209853e-12,8.26206669946951e-11,1.7649074352888692e-12,1540756.36451,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4401015772513.852,3.039146979951884,13.428291640265593,2.2667905533518293e-10,3.427106200312024e-11
1.8695277537850823e-12,1.593722278699286e-10,1.3853592273794267e-12,1591645.35763,True,2,The relative error between two consecutive iterates is at most 0.000000,4252775851309.8237,4.660364268208792,10.64023330632209,2.7131922852420684e-10,3.6838340400418835e-11
1.7568290995986576e-12,1.2388733655718176e-10,1.4944077198241447e-12,1540113.8878,True,2,The relative error between two consecutive iterates is at most 0.000000,4697112760844.833,4.4096484043468065,10.316721226720636,2.442940085429226e-10,3.2051850249981946e-11
2.2620942033171305e-12,1.3897723406720136e-10,1.6776384823496254e-12,1587745.24953,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4386327692722.73,3.673807555962873,11.606448805651935,2.4481709363661157e-10,3.8768879075662254e-11
2.3572345470238254e-12,1.1177022742128632e-10,1.3988883266043077e-12,1574105.04947,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4493777448076.729,4.428316427517978,10.859403119253992,2.2314824829936809e-10,3.842632720671968e-11
2.0927422952578357e-12,1.1991297911358805e-10,1.7322729224519177e-12,1580795.26845,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4118522808108.369,3.778685553718867,12.256909604176744,2.5187908988219314e-10,3.955575471637691e-11
1.5833919056445737e-12,9.033377804954986e-11,1.5908460491810296e-12,1535773.28148,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4664586986101.622,3.2454590436304023,9.63910223616367,2.2800587306843874e-10,2.990215442487902e-11
1.7811274169345074e-12,9.246099877068485e-11,1.3694071724526695e-12,1532532.34938,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4461319779136.004,4.901635838935709,9.65937893155847,2.3072501475547914e-10,3.3245059156081555e-11
2.0777604851150756e-12,1.1711963899069728e-10,1.1900772611847773e-12,1553127.27367,True,2,The relative error between two consecutive iterates is at most 0.000000,4525981811840.604,5.876129570900865,9.485817283312498,2.330987370904765e-10,3.594107598160789e-11
1.4546412678245407e-12,7.364523999679764e-11,1.496340954701101e-12,1526113.39326,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4709276570533.448,4.2729915801841285,12.550918179833243,2.2320919179086237e-10,2.7912473224913953e-11
1.809306768779172e-12,9.771519537917518e-11,1.3456621270470527e-12,1537802.02533,True,2,The relative error between two consecutive iterates is at most 0.000000,4681451594485.108,4.481605556612145,11.15306092372275,2.2389959385672305e-10,3.2063521595996027e-11
1.8096920434979853e-12,1.1278363466770528e-10,1.1738045665438351e-12,1536825.70408,True,2,The relative error between two consecutive iterates is at most 0.000000,4517433330173.696,5.913655464424531,7.692750495634839,2.39797286067671e-10,3.344170267896256e-11
1.7353921520137861e-12,1.1186629852247877e-10,1.4529504797821184e-12,1545929.91463,True,2,The relative error between two consecutive iterates is at most 0.000000,4703274255870.355,3.874962430879443,12.761496736808052,2.341961269190378e-10,3.152916742565502e-11
1.8136321059629372e-12,1.1685769803066485e-10,1.5402617722795358e-12,1542006.81019,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4557769280016.673,4.422917993717749,10.732330851821546,2.4320444514468935e-10,3.331156774675978e-11
1.4254107676634178e-12,1.130077816237704e-10,1.375369661554961e-12,1542334.70663,True,2,The relative error between two consecutive iterates is at most 0.000000,4881111970755.99,4.4079093896956305,10.926345206819967,2.455902554400808e-10,2.746848770898701e-11
1.435857109484986e-12,8.435229049917498e-11,1.4253562970396767e-12,1533162.55646,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4898526828839.524,4.142081510044965,10.503630970230482,2.237866356583663e-10,2.69899566760395e-11
2.0310433929243978e-12,1.0711605632922456e-10,1.5594163981870606e-12,1552101.91684,True,2,The relative error between two consecutive iterates is at most 0.000000,4545806839257.77,3.905763137475215,10.529306087593183,2.290900802343475e-10,3.521285433399136e-11
2.4406845580046723e-12,1.28166497304718e-10,1.2965198417976933e-12,1938005.13778,True,2,The relative error between two consecutive iterates is at most 0.000000,2981092369234.85,4.237881426268161,13.119232421030201,2.9190665723557505e-10,5.842812288413775e-11
1.7322314297473004e-12,9.657720682328084e-11,1.4187136846835944e-12,1538109.85322,True,2,The relative error between two consecutive iterates is at most 0.000000,4817513853015.883,3.9400471150378573,10.426782904747162,2.214105580495776e-10,3.052920674315562e-11
1.940691915951152e-12,1.0739080582083214e-10,1.431766642030966e-12,1551788.10213,True,2,The relative error between two consecutive iterates is at most 0.000000,4368969477195.568,4.384560275258231,10.368904004771748,2.3609511142153064e-10,3.5687272229313895e-11
1.6902086823581457e-12,1.096493633193293e-10,1.0591130527272503e-12,1531461.38246,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4807488410355.301,6.326909603346603,7.85937741797183,2.3276109087944088e-10,3.044745442908235e-11
1.3157668624957298e-12,1.2188457528232898e-10,1.2799218233825809e-12,1521259.06311,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4875731321239.723,6.108077107672966,10.62460879025759,2.661421629856035e-10,2.6465309409309517e-11
2.4280825575845238e-12,1.2113006021873973e-10,1.5400675225122904e-12,1587376.29579,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4478720786043.756,3.8406300302734335,14.508082583640517,2.2751504396723022e-10,3.938696779792697e-11
1.93561302009376e-12,1.1015763741283802e-10,1.1915779377877353e-12,1567776.79093,True,2,The relative error between two consecutive iterates is at most 0.000000,4540988875841.774,4.734691625408937,10.738823483379038,2.278498609026862e-10,3.454005967505916e-11
1.6386432414477124e-12,1.0325478962957315e-10,1.4718153912708057e-12,1535185.55095,True,2,The relative error between two consecutive iterates is at most 0.000000,4844058107944.747,3.9114538947977895,10.629709256905198,2.2962296653884848e-10,2.9646021035408926e-11
1.8741356395547985e-12,1.2871584614969779e-10,2.0638972846945557e-12,1588176.54475,True,2,The relative error between two consecutive iterates is at most 0.000000,4129260369931.4507,3.3474114651432787,13.24533207997109,2.6973839592712143e-10,3.748821039462016e-11
1.911500835760288e-12,8.048704067814228e-11,1.177324921017375e-12,1534746.68794,True,2,The relative error between two consecutive iterates is at most 0.000000,4504406103431.782,5.366779279264658,9.129717514296534,2.1558528936222207e-10,3.40370056236497e-11
2.0809708584934617e-12,1.0454544301106477e-10,1.3681521995449352e-12,1553121.40106,True,2,The relative error between two consecutive iterates is at most 0.000000,4421983645602.209,4.6838895779254415,9.714435038634697,2.2898617825987736e-10,3.662422303224488e-11
1.4234710877761382e-12,1.2848465183293392e-10,1.531010171084373e-12,1532559.69064,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4569051955172.006,4.776139339848385,10.487851631354387,2.716544483421466e-10,2.9354894149909156e-11
2.01501840305413e-12,1.0201357450793783e-10,1.4023963346672054e-12,1546476.01482,True,1,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000,4567401279599.239,4.586059030938242,11.135994488136932,2.254453664923811e-10,3.481368634373553e-11
2.226445093485806e-12,1.2083726155278095e-10,1.2129459758541848e-12,1566625.34738,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4493961446224.57,5.365150986556663,10.673613912253325,2.2994744051069972e-10,3.751885891504043e-11
1.444686938659191e-12,9.884778952888783e-11,1.485010967116316e-12,1527859.92319,True,2,The relative error between two consecutive iterates is at most 0.000000,4777315076502.221,4.28272775507009,7.9347124399852085,2.389363910872339e-10,2.7915070523094993e-11
1.9970656108928228e-12,1.0012332301185335e-10,1.5811266897388385e-12,1549302.07361,True,3,Both actual and predicted relative reductions in the sum of squares  are at most 0.000000 and the relative error between two consecutive iterates is at   most 0.000000,4448817288113.54,4.038277351283974,9.717531092276323,2.304504471401442e-10,3.553784497651775e-11
1.3101478216058746e-12,1.2978785262726801e-10,1.0495631472671484e-12,1520909.43062,True,2,The relative error between two consecutive iterates is at most 0.000000,4881884392713.872,7.043926735874772,5.926422886492561,2.712958352061104e-10,2.6485502779823455e-11
